id,data_type,entity_type,location.country_code,location.subdivision_name,location.municipality,provider,is_official,name,note,feed_contact_email,static_reference,urls.direct_download,urls.authentication_type,urls.authentication_info,urls.api_key_parameter_name,urls.latest,urls.license,location.bounding_box.minimum_latitude,location.bounding_box.maximum_latitude,location.bounding_box.minimum_longitude,location.bounding_box.maximum_longitude,location.bounding_box.extracted_on,status,features,redirect.id,redirect.comment
jbda-ishikariwanshinko-on-demandtransit_itsumo,gtfs,,JP,Hokkaido Prefecture,Ishikari,石狩湾新港地域公共交通サービス推進協議会,True,石狩市AIデマンド交通「いつモ」,本町花川線、厚田花川線,ki-kotsu@city.ishikari.hokkaido.jp,,https://api.gtfs-data.jp/v2/organizations/ishikariwanshinko/feeds/on-demandtransit_itsumo/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-ishikariwanshinko-on-demandtransit_itsumo/latest.zip,https://creativecommons.org/publicdomain/zero/1.0/deed.ja,43.148,43.404,141.2932,141.4435,2026-07-03 01:43:34.233376+00:00,active,Feed Information|Headsigns|Location Types|Translations,,
jbda-itoigawabus-itoigawabus,gtfs,,JP,Niigata Prefecture,Itoigawa,糸魚川バス株式会社,True,糸魚川バス,,itobus@amber.plala.or.jp,,https://api.gtfs-data.jp/v2/organizations/itoigawabus/feeds/itoigawabus/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-itoigawabus-itoigawabus/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,36.8112368329296,37.1439389941876,137.78837621212,138.076319588232,2026-06-09 00:20:18.679998+00:00,active,Bike Allowed|Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Translations,,
jbda-iwadecity-junkaibus,gtfs,,JP,Wakayama Prefecture,Iwade,岩出市,True,岩出市巡回バス,,soumu@city.iwade.lg.jp,,https://api.gtfs-data.jp/v2/organizations/iwadecity/feeds/junkaibus/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-iwadecity-junkaibus/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,34.245909,34.287612,135.276334,135.332038,2026-07-08 00:00:39.635608+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Translations,,
jbda-joetsucity-joetsu,gtfs,,JP,Niigata Prefecture,Joetsu,上越市,True,上越市市営バス,6区10路線のデータを一つにまとめています。,kotsu@city.joetsu.lg.jp,,https://api.gtfs-data.jp/v2/organizations/joetsucity/feeds/joetsu/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-joetsucity-joetsu/latest.zip,https://creativecommons.org/licenses/by/2.1/jp/,37.03848,37.1902084047279,138.086989241998,138.543719139027,2026-04-01 00:10:42.230937+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Translations,,
jbda-jr-east-morioka-JR-east_tsugaruline,gtfs,,JP,Aomori Prefecture,Imabetsu,JR東日本盛岡支社,True,JR津軽線代行バス（蟹田駅～三厩体育館）,,kikaku21chikirenkeig@gmail.com,,https://api.gtfs-data.jp/v2/organizations/jr-east-morioka/feeds/JR-east_tsugaruline/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-jr-east-morioka-JR-east_tsugaruline/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,41.03843,41.1934418645856,140.437734737086,140.64306,2026-05-01 01:48:43.642994+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Translations,,
jbda-jr-east-morioka-JReast_wandotaxi,gtfs,,JP,Aomori Prefecture,Sotogahama,JR東日本盛岡支社,True,わんタク定時便,2025年度からわんタクは実証実験から本格運行に移行いたします。,kikaku21chikirenkeig@gmail.com,,https://api.gtfs-data.jp/v2/organizations/jr-east-morioka/feeds/JReast_wandotaxi/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-jr-east-morioka-JReast_wandotaxi/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,41.03843,41.25739,140.34257,140.64306,2026-05-01 00:35:11.794752+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Translations,,
jbda-jr-shikoku-bus-kochi-GTFS-JRbus_Otochi,gtfs,,JP,Kochi Prefecture,Kami,ジェイアール四国バス株式会社 高知支店,True,路線バス,,https://www.jr-shikokubus.co.jp/,,https://api.gtfs-data.jp/v2/organizations/jr-shikoku-bus-kochi/feeds/GTFS-JRbus_Otochi/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-jr-shikoku-bus-kochi-GTFS-JRbus_Otochi/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,33.605419,33.64829,133.685213,133.780572,2025-10-29 21:09:13.017634+00:00,active,Bike Allowed|Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Stops Wheelchair Accessibility|Translations|Trips Wheelchair Accessibility,,
jbda-kaetsunou-kaetsunouhimi,gtfs,,JP,Toyama Prefecture,Himi,加越能バス,True,加越能バス（氷見市街地周遊バス）,,,,https://api.gtfs-data.jp/v2/organizations/kaetsunou/feeds/kaetsunouhimi/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-kaetsunou-kaetsunouhimi/latest.zip,https://creativecommons.org/publicdomain/zero/1.0/deed.ja,36.8492203,36.86478549,136.9688273,136.9903561,2025-11-01 00:54:11.756424+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Shapes|Translations,,
jbda-kaetsunou-kaetsunouhimi-tu,gtfs_rt,tu,JP,Toyama Prefecture,Himi,加越能バス,True,加越能バス（氷見市街地周遊バス）,,,jbda-kaetsunou-kaetsunouhimi,https://gtfs-rt-files.buscatch.jp/toyama/kaetsuno_himi/TripUpdates.pb,0,,,,https://creativecommons.org/publicdomain/zero/1.0/deed.ja,36.8492203,36.86478549,136.9688273,136.9903561,2025-11-01 00:54:11.756424+00:00,active,,,
jbda-kaetsunou-kaetsunouhimi-vp,gtfs_rt,vp,JP,Toyama Prefecture,Himi,加越能バス,True,加越能バス（氷見市街地周遊バス）,,,jbda-kaetsunou-kaetsunouhimi,https://gtfs-rt-files.buscatch.jp/toyama/kaetsuno_himi/VehiclePositions.pb,0,,,,https://creativecommons.org/publicdomain/zero/1.0/deed.ja,36.8492203,36.86478549,136.9688273,136.9903561,2025-11-01 00:54:11.756424+00:00,active,,,
jbda-kaetsunou-kaetsunouippan,gtfs,,JP,Ishikawa Prefecture,Kanazawa,加越能バス,True,加越能バス（一般路線）,,,,https://api.gtfs-data.jp/v2/organizations/kaetsunou/feeds/kaetsunouippan/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-kaetsunou-kaetsunouippan/latest.zip,https://creativecommons.org/publicdomain/zero/1.0/deed.ja,36.52218,36.95785449,136.646149728571,137.159049979091,2025-11-02 01:02:29.950787+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Shapes|Translations,,
jbda-kaetsunou-kaetsunouippan-tu,gtfs_rt,tu,JP,Ishikawa Prefecture,Kanazawa,加越能バス,True,加越能バス（一般路線）,,,jbda-kaetsunou-kaetsunouippan,https://gtfs-rt-files.buscatch.jp/toyama/kaetsuno/TripUpdates.pb,0,,,,https://creativecommons.org/publicdomain/zero/1.0/deed.ja,36.52218,36.95785449,136.646149728571,137.159049979091,2025-11-02 01:02:29.950787+00:00,active,,,
jbda-kaetsunou-kaetsunouippan-vp,gtfs_rt,vp,JP,Ishikawa Prefecture,Kanazawa,加越能バス,True,加越能バス（一般路線）,,,jbda-kaetsunou-kaetsunouippan,https://gtfs-rt-files.buscatch.jp/toyama/kaetsuno/VehiclePositions.pb,0,,,,https://creativecommons.org/publicdomain/zero/1.0/deed.ja,36.52218,36.95785449,136.646149728571,137.159049979091,2025-11-02 01:02:29.950787+00:00,active,,,
jbda-kaetsunou-kaetsunousekaiisan,gtfs,,JP,Gifu Prefecture,Shirakawa,加越能バス,True,加越能バス（世界遺産バス）,,,,https://api.gtfs-data.jp/v2/organizations/kaetsunou/feeds/kaetsunousekaiisan/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-kaetsunou-kaetsunousekaiisan/latest.zip,https://creativecommons.org/publicdomain/zero/1.0/deed.ja,36.262135137345,36.7422445300001,136.871179563021,137.016001371429,2025-10-29 18:26:16.087160+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Shapes|Translations,,
jbda-kaetsunou-kaetsunousekaiisan-tu,gtfs_rt,tu,JP,Gifu Prefecture,Shirakawa,加越能バス,True,加越能バス（世界遺産バス）,,,jbda-kaetsunou-kaetsunousekaiisan,https://gtfs-rt-files.buscatch.jp/toyama/kaetsuno_sekaiisan/TripUpdates.pb,0,,,,https://creativecommons.org/publicdomain/zero/1.0/deed.ja,36.262135137345,36.7422445300001,136.871179563021,137.016001371429,2025-10-29 18:26:16.087160+00:00,active,,,
jbda-kaetsunou-kaetsunousekaiisan-vp,gtfs_rt,vp,JP,Gifu Prefecture,Shirakawa,加越能バス,True,加越能バス（世界遺産バス）,,,jbda-kaetsunou-kaetsunousekaiisan,https://gtfs-rt-files.buscatch.jp/toyama/kaetsuno_sekaiisan/VehiclePositions.pb,0,,,,https://creativecommons.org/publicdomain/zero/1.0/deed.ja,36.262135137345,36.7422445300001,136.871179563021,137.016001371429,2025-10-29 18:26:16.087160+00:00,active,,,
jbda-kagaminotown-kagaminotownbus,gtfs,,JP,Okayama,,鏡野町,True,鏡野町営バス,,machi@town.kagamino.lg.jp,,https://api.gtfs-data.jp/v2/organizations/kagaminotown/feeds/kagaminotownbus/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-kagaminotown-kagaminotownbus/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,35.0549838506874,35.2323994497157,133.824388675533,134.010618888705,2025-10-29 19:16:00.776692+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Translations,,
jbda-kagoshimacity-aibus,gtfs,,JP,Kagoshima Prefecture,Kagoshima,鹿児島市,True,鹿児島市コミュニティバス「あいばす」,,ko-seisaku@city.kagoshima.lg.jp,,https://api.gtfs-data.jp/v2/organizations/kagoshimacity/feeds/aibus/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-kagoshimacity-aibus/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,31.3035604,31.76142,130.4059999,130.6123845,2026-05-21 01:18:27.366215+00:00,active,Fares V1|Headsigns|Location Types|Route Colors|Transfers,,
jbda-kahokutown-KahokuTown,gtfs,,JP,Yamagata Prefecture,Kahoku,河北町,True,河北町営バス,,kankyo@town.kahoku.yamagata.jp,,https://api.gtfs-data.jp/v2/organizations/kahokutown/feeds/KahokuTown/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-kahokutown-KahokuTown/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,38.388808,38.457384,140.275873,140.391503,2026-04-01 00:05:23.181957+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Translations,,
jbda-kaicity-kaicitybus,gtfs,,JP,Yamanashi Prefecture,Kai,甲斐市,True,甲斐市民バス,,machizukuri@city.kai.yamanashi.jp,,https://api.gtfs-data.jp/v2/organizations/kaicity/feeds/kaicitybus/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-kaicity-kaicitybus/latest.zip,https://creativecommons.org/publicdomain/zero/1.0/deed.ja,35.6426379207045,35.7867087251584,138.468829393328,138.538375704141,2026-03-18 01:26:12.050316+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Translations,,
jbda-kaiyotown-kaiyotownbus,gtfs,,JP,Tokushima Prefecture,Kaiyo,海陽町,True,海陽町営バス,,machimirai@kaiyo-town.jp,,https://api.gtfs-data.jp/v2/organizations/kaiyotown/feeds/kaiyotownbus/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-kaiyotown-kaiyotownbus/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,33.5925969,33.704942,134.2273459,134.374312,2025-10-29 21:07:06.927956+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Translations,,
jbda-kaizucity-communitybus,gtfs,,JP,Gifu Prefecture,Kaizu,海津市,True,海津市コミュニティバス,"収録路線：全路線
　GTFS-JP3版対応",shiminkatsudo@city.kaizu.lg.jp),,https://api.gtfs-data.jp/v2/organizations/kaizucity/feeds/communitybus/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-kaizucity-communitybus/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,35.148964,35.315869,136.598099,136.730643,2025-10-29 18:33:50.466898+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Transfers|Translations,,
jbda-kakegawacity-kakegawa6,gtfs,,JP,Shizuoka Prefecture,Kakegawa,掛川市,True,桜木、居尻、倉真、東山、粟本線、市街地循環線南回り、市街地循環線北回り,桜木線、居尻線、倉真線、東山線、粟本線、市街地循環線南回り、市街地循環線北回り,chiikimirai@city.kakegawa.shizuoka.jp,,https://api.gtfs-data.jp/v2/organizations/kakegawacity/feeds/kakegawa6/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-kakegawacity-kakegawa6/latest.zip,https://www.city.kakegawa.shizuoka.jp/gyosei/docs/383694.html,34.75392,34.8913520424945,137.975825071335,138.07608639352,2026-07-01 00:01:10.442374+00:00,active,Bike Allowed|Fares V1|Feed Information|Headsigns|Location Types|Translations,,
jbda-kakegawacity-kakegawaosuka,gtfs,,JP,Shizuoka Prefecture,Kakegawa,掛川市,True,掛川大須賀線,掛川大須賀線,chiikimirai@city.kakegawa.shizuoka.jp,,https://api.gtfs-data.jp/v2/organizations/kakegawacity/feeds/kakegawaosuka/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-kakegawacity-kakegawaosuka/latest.zip,https://www.city.kakegawa.shizuoka.jp/gyosei/docs/383694.html,34.6725629084837,34.7685705920817,137.96338792322,138.032615370722,2026-04-01 00:01:33.418987+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Translations,,
jbda-kakogawacity-kakobuskakobusmini,gtfs,,JP,Hyogo Prefecture,Kakogawa,加古川市,True,かこバス/かこバスミニ,not_set,tokei@city.kakogawa.lg.jp,,https://api.gtfs-data.jp/v2/organizations/kakogawacity/feeds/kakobuskakobusmini/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-kakogawacity-kakobuskakobusmini/latest.zip,https://creativecommons.org/licenses/by/2.1/jp/,34.71904,34.83969,134.794784,134.89576,2025-12-10 01:19:22.992395+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Translations,,
jbda-kamacity-KamaCityBus,gtfs,,JP,Fukuoka Prefecture,Kama,嘉麻市,True,嘉麻市バス,not_set,remilab-staff@is.kyusan-u.ac.jp,,https://api.gtfs-data.jp/v2/organizations/kamacity/feeds/KamaCityBus/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-kamacity-KamaCityBus/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,33.53374282,33.6184116,130.662132,130.7877675,2026-04-01 00:00:59.716984+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Translations,,
jbda-kameyamacity-communitybus,gtfs,,JP,Mie Prefecture,Kameyama,亀山市,True,亀山市コミュニティバス,"収録路線：さわやか号、東部ルート、南部ルート、西部ルート、野登・白川地区自主運行バス、加太地区福祉バス
　GTFS-JP3版対応",kotsu@city.kameyama.mie.jp,,https://api.gtfs-data.jp/v2/organizations/kameyamacity/feeds/communitybus/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-kameyamacity-communitybus/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,34.8085859876006,34.925858,136.311108224536,136.491971565641,2025-10-29 19:02:45.721402+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Transfers|Translations,,
jbda-kamicity-GTFS-Kamicity_Bus,gtfs,,JP,Kochi Prefecture,Kami,香美市,True,香美市営バス,,https://www.city.kami.lg.jp/soshiki/11/shiei-bus03.html,,https://api.gtfs-data.jp/v2/organizations/kamicity/feeds/GTFS-Kamicity_Bus/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-kamicity-GTFS-Kamicity_Bus/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,33.598953,33.777862,133.657328,134.035283,2026-04-10 01:19:55.601053+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Shapes|Transfers|Translations,,
jbda-kamicity-GTFS-Kamicity_Demandbus,gtfs,,JP,Kochi Prefecture,Kami,香美市,True,香美市営バス デマンド,,https://www.city.kami.lg.jp/soshiki/11/shiei-bus03.html,,https://api.gtfs-data.jp/v2/organizations/kamicity/feeds/GTFS-Kamicity_Demandbus/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-kamicity-GTFS-Kamicity_Demandbus/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,33.662628,33.737328,133.862695,133.89995,2025-10-29 21:09:14.858747+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Shapes|Transfers|Translations,,
jbda-kamigoritown-ainorigo,gtfs,,JP,Hyogo Prefecture,Kamigori,上郡町,True,愛のり号,not_set,kikaku@town.kamigori.lg.jp,,https://api.gtfs-data.jp/v2/organizations/kamigoritown/feeds/ainorigo/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-kamigoritown-ainorigo/latest.zip,https://creativecommons.org/licenses/by/2.1/jp/,34.835963,34.937351,134.313698,134.442492,2025-11-01 00:15:37.833422+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Translations,,
jbda-kamiichitown-kamiichi,gtfs,,JP,Toyama Prefecture,Kamiichi,上市町,True,上市町営バス,,,,https://api.gtfs-data.jp/v2/organizations/kamiichitown/feeds/kamiichi/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-kamiichitown-kamiichi/latest.zip,https://creativecommons.org/publicdomain/zero/1.0/deed.ja,36.663021,36.733743,137.320017188636,137.399596,2026-04-01 00:27:19.908505+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Translations,,
jbda-kamiichitown-kamiichi-tu,gtfs_rt,tu,JP,Toyama Prefecture,Kamiichi,上市町,True,上市町営バス,,,jbda-kamiichitown-kamiichi,https://gtfs-rt-files.buscatch.jp/toyama/kamiichi-town/TripUpdates.pb,0,,,,https://creativecommons.org/publicdomain/zero/1.0/deed.ja,36.663021,36.733743,137.320017188636,137.399596,2026-04-01 00:27:19.908505+00:00,active,,,
jbda-kamiichitown-kamiichi-vp,gtfs_rt,vp,JP,Toyama Prefecture,Kamiichi,上市町,True,上市町営バス,,,jbda-kamiichitown-kamiichi,https://gtfs-rt-files.buscatch.jp/toyama/kamiichi-town/VehiclePositions.pb,0,,,,https://creativecommons.org/publicdomain/zero/1.0/deed.ja,36.663021,36.733743,137.320017188636,137.399596,2026-04-01 00:27:19.908505+00:00,active,,,
jbda-kamikatsutown-kamikatsutownbus,gtfs,,JP,Tokushima Prefecture,Kamikatsu,上勝町,True,上勝町営バス,,kyoiku@kamikatsu.i-tokushima.jp,,https://api.gtfs-data.jp/v2/organizations/kamikatsutown/feeds/kamikatsutownbus/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-kamikatsutown-kamikatsutownbus/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,33.872701,33.93174,134.351767,134.514086,2025-10-29 21:07:10.179627+00:00,inactive,Fares V1|Feed Information|Headsigns|Location Types|Shapes|Translations,,
jbda-kaminoyamacity-KaminoyamaCity,gtfs,,JP,Yamagata Prefecture,Kaminoyama,上山市,True,上山市営バス,,shisei@city.kaminoyama.jp,,https://api.gtfs-data.jp/v2/organizations/kaminoyamacity/feeds/KaminoyamaCity/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-kaminoyamacity-KaminoyamaCity/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,38.1350052493302,38.1578863,140.2652687,140.2881207,2025-10-29 18:19:37.253646+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Translations,,
jbda-kamishihorotown-kamishihoro,gtfs,,JP,Hokkaido Prefecture,Kamishihoro,上士幌町,True,上士幌町コミュニティバス,not_set,busyohouop@artisan.jp.net,,https://api.gtfs-data.jp/v2/organizations/kamishihorotown/feeds/kamishihoro/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-kamishihorotown-kamishihoro/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,43.2142386,43.2396583,143.2797147,143.3010322,2025-12-03 01:11:35.557913+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Shapes|Translations,,
jbda-kamishihorotown-kamishihoro-self-bus,gtfs,,JP,Hokkaido Prefecture,Kamishihoro,上士幌町,True,上士幌町自動運転バス,not_set,busyohouop@artisan.jp.net,,https://api.gtfs-data.jp/v2/organizations/kamishihorotown/feeds/kamishihoro-self-bus/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-kamishihorotown-kamishihoro-self-bus/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,43.2247041010793,43.2404325,143.279765985906,143.299976276983,2025-12-03 00:01:01.545840+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Shapes|Translations,,
jbda-kamocity-kamonbus,gtfs,,JP,Niigata Prefecture,Kamo,加茂市,True,加茂市営バス かもんバス,須田線、七谷線、七谷帰宅便、早朝路線,kankyo@city.kamo.niigata.jp,,https://api.gtfs-data.jp/v2/organizations/kamocity/feeds/kamonbus/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-kamocity-kamonbus/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,37.5795791,37.6955466,138.9830698,139.1456194,2025-10-29 18:25:47.037712+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Translations,,
jbda-kandatown-KandaTownCommunityBus,gtfs,,JP,Fukuoka Prefecture,Kanda,苅田町,True,苅田町コミュニティバス,not_set,remilab-staff@is.kyusan-u.ac.jp,,https://api.gtfs-data.jp/v2/organizations/kandatown/feeds/KandaTownCommunityBus/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-kandatown-KandaTownCommunityBus/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,33.7399823,33.8022002,130.9356592,130.9861918,2026-04-01 00:00:52.114950+00:00,active,Continuous Stops|Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Transfers|Translations,,
jbda-kanicity-satsukibus,gtfs,,JP,Gifu Prefecture,Kani,可児市,True,さつきバス,中心循環線、西部線、東部線、桜ケ丘線、兼山線,tosikeikaku@city.kani.lg.jp,,https://api.gtfs-data.jp/v2/organizations/kanicity/feeds/satsukibus/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-kanicity-satsukibus/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,35.371359,35.462432,137.010664,137.116085,2026-03-27 01:19:58.685447+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Stops Wheelchair Accessibility|Translations,,
jbda-kanonjicity-kanonjishi-noriaibus,gtfs,,JP,Kagawa Prefecture,Kan-onji,観音寺市,True,観音寺市のりあいバス,内循環線、外循環線、粟井姫浜線、五郷高室線、箕浦観音寺線,tiikisien@city.kanonji.lg.jp,,https://api.gtfs-data.jp/v2/organizations/kanonjicity/feeds/kanonjishi-noriaibus/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-kanonjicity-kanonjishi-noriaibus/latest.zip,https://creativecommons.org/publicdomain/zero/1.0/deed.ja,34.041703,34.1558765331881,133.533438666028,133.720264104947,2026-04-01 00:14:05.634928+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Translations,,
jbda-kariyacity-communitybus,gtfs,,JP,Aichi Prefecture,Kariya,刈谷市,True,刈谷市コミュニティバス「かりまる」,収録路線：かりまる　全路線,tokou@city.kariya.lg.jp,,https://api.gtfs-data.jp/v2/organizations/kariyacity/feeds/communitybus/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-kariyacity-communitybus/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,34.953765,35.060542,136.984662,137.061507,2026-06-17 00:35:36.682105+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Transfers|Translations,,
jbda-karuizawatown-junkan-bus,gtfs,,JP,Nagano Prefecture,Karuizawa,軽井沢町,True,軽井沢町町内循環バス,循環バス　東・南回り線、西コース、北廻り線,kotsuseisaku@town.karuizawa.nagano.jp,,https://api.gtfs-data.jp/v2/organizations/karuizawatown/feeds/junkan-bus/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-karuizawatown-junkan-bus/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,36.2985167,36.3606177037222,138.523802434018,138.636360121847,2026-04-01 01:27:33.110170+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Translations,,
jbda-kasaicity-kasaineppihappybus,gtfs,,JP,Hyogo Prefecture,Kasai,加西市,True,KASAIねっぴー号/はっぴーバス,not_set,jinko@city.kasai.lg.jp,,https://api.gtfs-data.jp/v2/organizations/kasaicity/feeds/kasaineppihappybus/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-kasaicity-kasaineppihappybus/latest.zip,https://creativecommons.org/licenses/by/2.1/jp/,34.8847969083467,34.999872,134.818829,134.933228,2026-04-10 00:32:29.166411+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Translations,,
jbda-kasaicity-unifureaitomi,gtfs,,JP,Hyogo Prefecture,Kasai,加西市,True,宇仁ふれあいバス/とみバス,,jinko@city.kasai.lg.jp,,https://api.gtfs-data.jp/v2/organizations/kasaicity/feeds/unifureaitomi/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-kasaicity-unifureaitomi/latest.zip,https://creativecommons.org/licenses/by/2.1/jp/,34.9214445,34.9543084,134.7958184,134.9571427,2026-04-10 00:38:55.837756+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Translations,,
jbda-kasamatsutown-communitybus,gtfs,,JP,Gifu Prefecture,Kasamatsu,笠松町,True,笠松町公共施設巡回町民バス,"収録路線：町民バス全路線
　GTFS-JP3版",gtfsinfo@rosenzu.com,,https://api.gtfs-data.jp/v2/organizations/kasamatsutown/feeds/communitybus/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-kasamatsutown-communitybus/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,35.3462622625949,35.3800646826496,136.735119166118,136.819315180627,2025-10-29 18:33:50.428638+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Translations,,
jbda-kasugacity-yayoi_kasuga,gtfs,,JP,Fukuoka Prefecture,Kasuga,春日市,True,春日市コミュニティバスやよい,not_set,tosi@city.kasuga.fukuoka.jp,,https://api.gtfs-data.jp/v2/organizations/kasugacity/feeds/yayoi_kasuga/files/feed.zip?rid=current,0,,,https://files.mobilitydatabase.org/jbda-kasugacity-yayoi_kasuga/latest.zip,https://creativecommons.org/licenses/by/4.0/deed.ja,33.504152,33.546516,130.436215,130.479201,2026-07-03 00:56:08.296943+00:00,active,Attributions|Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Transfers|Translations,,
